A5112714518	Sônia Maria Cabral de Menezes
A5001620017	Robin J. Goodfellow
A5003441889	Pierre Granger
W2055684940	Government action, social capital and development: Reviewing the evidence on synergy
A5036316606	Peter Evans
W2057286267	Social perception and phenomenal causality.
A5090209404	Fritz Heider
W2073649333	On the description of anisotropic workhardening
A5070119510	Z. Mróz
W2146993258	Effects of extrinsic and intrinsic motivation on employee knowledge sharing intentions
A5011771538	Hsiu‐Fen Lin
W1965164724	New Mechanism of Anisotropic Superexchange Interaction
W1982590801	<i>STRUCTURE TIDY</i>– a computer program to standardize crystal structure data
A5089488878	Louise Gelato
A5028222519	E. Parthé
W1999772445	The role of calcium in neuromuscular facilitation
C2776741303	Tetrodotoxin
C2777240379	Neuromuscular junction
A5035781296	Ricardo Miledi
W2066063415	Slow Electrons in a Polar Crystal
C64618476	Variational method
W2072389122	Driven coherent oscillations of a single electron spin in a quantum dot
A5019599310	Frank H. L. Koppens
A5070513995	Christo Buizert
A5049475284	Klaas‐Jan Tielrooij
A5084933998	I. T. Vink
A5004504881	Katja C. Nowack
W2077629111	Configurational Information in Face Perception
C161657702	Face perception
A5111765963	Deborah J. Hellawell
A5088984238	Dennis C. Hay
W2157831252	A fourier method solution for the time dependent Schrödinger equation as a tool in molecular dynamics
A5086549023	Ronnie Kosloff
W2177148917	Effective action for composite operators
C70940138	Rayleigh–Ritz method
A5084585271	John M. Cornwall
A5070058429	E. T. Tomboulis
W241008065	Stochastic differential equations and diffusion processes
A5088016319	L. C. G. Rogers
W2762179548	Strong Loophole-Free Test of Local Realism
A5013827102	Lynden K. Shalm
A5025934190	Evan Meyer-Scott
A5112353945	Bradley Christensen
A5020244795	Peter Bierhorst
A5070906906	Michael A. Wayne
W3037268115	Cosmic strings
C104862878	Topological defect
A5049855325	Mark Hindmarsh
W1966287322	Rounding errors in algebraic processes
C126312332	Gaussian elimination
W1982071274	A symmetry problem in potential theory
C24743483	Potential theory
A5112084134	James Serrin
W1999254850	Solar energy storage using phase change materials☆
C183287310	Thermal energy storage
A5109990409	Murat Kenisarin
A5108422998	K. Mahkamov
W2069585723	Reliability of Nominal Data Based on Qualitative Judgments
A5089434600	William D. Perreault
A5026964248	Laurence E. Leigh
W2091549324	A Nonlinear Conjugate Gradient Method with a Strong Global Convergence Property
C26362088	Nonlinear conjugate gradient method
C91394653	Conjugate residual method
C198562538	Derivation of the conjugate gradient method
A5109105105	Y. H. Dai
A5109204362	Y. Yuan
W2113386984	Correlation consistent valence basis sets for use with the Stuttgart–Dresden–Bonn relativistic effective core potentials: The atoms Ga–Kr and In–Xe
W2117973408	The size of the proton
C197488238	Rydberg constant
C125456799	Lamb shift
C186395988	Exotic atom
C30539742	Fine-structure constant
A5072130673	Randolf Pohl
A5013618600	Aldo Antognini
A5028694475	F. Nez
A5079218898	F. D. Amaro
A5105884469	F. Biraben
W2146991276	Macroeconomic Policy in a Two-Party System as a Repeated Game
C202556891	Repeated game
C177142836	Game theory
A5083494527	Alberto Alesina
W2787598276	Topological insulator laser: Experiments
A5060211493	Miguel A. Bandres
A5048355422	Gal Harari
A5023996660	Midya Parto
A5103053980	Jinhan Ren
W4250563439	Inventing Ourselves: Psychology, Power, and Personhood
C548836952	Personhood
A5044681635	Jonathan Simon
W4292487398	Nanoelectromechanical systems
C37977207	Microelectromechanical systems
A5049624867	K. L. Ekinci
A5082335410	M. L. Roukes
W2001024934	Reconstruction of Three Dimensional Structures from Electron Micrographs
C3018767501	Electron micrographs
A5001887054	David J. De Rosier
W2002811662	Equation of State in the Neighborhood of the Critical Point
C74545648	Inflection point
W2007709299	Neutron star observations: Prognosis for equation of state constraints
A5054382077	Muthuramalingam Prakash
W2010831213	MoS<sub>2</sub> Nanosheet Phototransistors with Thickness-Modulated Optical Energy Gap
A5057288463	Kwang H. Lee
A5111747540	Sung‐Wook Min
A5078835768	Youn-Gyung Chang
A5101603746	Min Kyu Park
A5079763798	Taewook Nam
W2123578256	Verifiable radiative seesaw mechanism of neutrino mass and dark matter
C2780709505	Seesaw mechanism
A5111561682	Ernest Ma
W4238999211	Perspective Transformation
A5039696690	Jack Mezirow
W1988437166	Empirical Scoring Functions for Advanced Protein−Ligand Docking with PLANTS
C40128228	Ant colony optimization algorithms
C77319485	Protein–ligand docking
A5001513198	Oliver Korb
A5074791154	Thomas Stützle
A5018032298	Thomas E. Exner
W2164284862	How to Generate Cryptographically Strong Sequences of Pseudorandom Bits
A5102766796	Manuel Blum
A5030198184	Silvio Micali
W1986715836	The reflection of X-rays by crystals
C2779200277	Collimator
A5111774863	William Bragg
A5111593587	W. L. Bragg
W2002213360	Observation of two-dimensional discrete solitons in optically induced nonlinear photonic lattices
A5106440896	Jason W. Fleischer
A5072484851	Nikolaos K. Efremidis
W2040376289	Laser-induced periodic surface structure. I. Theory
C2779116783	Angle of incidence (optics)
A5055379196	J. E. Sipe
A5061177722	Jeff F. Young
A5019278252	J. S. Prestón
A5111737658	H. M. van Driel
W2155068326	Understanding the rate-dependent J–V hysteresis, slow time component, and aging in CH<sub>3</sub>NH<sub>3</sub>PbI<sub>3</sub> perovskite solar cells: the role of a compensated electric field
A5055046428	Wolfgang Tress
A5025971449	Nevena Marinova
W2567205822	Nickel-Rich Layered Cathode Materials for Automotive Lithium-Ion Batteries: Achievements and Perspectives
C2988016980	Consumer market
A5073564197	Seung‐Taek Myung
A5062246015	Filippo Maglia
A5026552953	Kang-Joon Park
A5070232525	Chong Seung Yoon
A5030691038	Peter Lamp
W1965134668	A second-order projection method for the incompressible navier-stokes equations
C65557600	Projection method
A5069268724	John B. Bell
A5025348963	Harland M. Glaz
W1988369744	Quantum principal component analysis
C179371143	Unitary transformation
W1999851503	Organizational Culture as a Source of High Reliability
W2048719945	Tunneling of Electromagnetic Energy through Subwavelength Channels and Bends using<mml:math xmlns:mml="http://www.w3.org/1998/Math/MathML" display="inline"><mml:mi>ε</mml:mi></mml:math>-Near-Zero Materials
A5009143362	Mário G. Silveirinha
W2052815421	Strain- and stress-based continuum damage models—I. Formulation
A5021777414	J. W. Ju
W2099537015	Testing the reliability and efficiency of the pilot Mixed Methods Appraisal Tool (MMAT) for systematic mixed studies review
A5081080961	Romina Pace
A5054368056	Pierre Pluye
A5067111650	Ann C. Macaulay
A5043173932	Jon Salsberg
W2270430976	Signal, Noise, and Reliability in Molecular Phylogenetic Analyses
A5090130021	David M. Hillis
A5068909032	John P. Huelsenbeck
W4229596306	Politics among Nations: The Struggle for Power and Peace
A5033296942	C. Cecil Lingard
A5062870836	Frederick L. Shuman
A5083789405	Feliks Gross
A5072292515	Louise W. Holborn
W1776514298	Physiological time-series analysis: what does regularity quantify?
A5087494381	Steve Pincus
W2028845750	On the proof of the positive mass conjecture in general relativity
C114410712	Hypersurface
A5021335279	Richard Schoen
A5108748007	Shing-Tung Yau
W2071858459	Reversible Hydration of CH<sub>3</sub>NH<sub>3</sub>PbI<sub>3</sub> in Films, Single Crystals, and Solar Cells
C18293161	Ellipsometry
A5051368306	Aurélien M. A. Leguy
A5052850455	Yinghong Hu
A5029700996	Mariano Campoy‐Quiles
A5056788142	M. I. Alonso
A5004105452	Oliver J. Weber
W2083958640	The Swedish SF-36 Health Survey—I. Evaluation of data quality, scaling assumptions, reliability and construct validity across general populations in Sweden
A5064151220	Marianne Sullivan
A5025939203	Jan Karlsson
W2107790757	Shiftable multiscale transforms
A5074429265	William T. Freeman
A5021989698	Edward H. Adelson
A5066230293	David J. Heeger
W2345604706	Metasurfaces: From microwaves to visible
A5107444038	Stanislav Glybovski
A5055148447	Sergei Tretyakov
A5080736113	Pavel A. Belov
A5057000275	Constantin Simovski
W2516702772	Phase transitions and critical phenomena
W2737449748	Extension of the D3 dispersion coefficient model
W2812155923	Non-flammable electrolyte enables Li-metal batteries with aggressive cathode chemistries
C31892906	Flammable liquid
A5112766590	Long Chen
A5037907028	Xiao Ji
A5073771759	Ji Chen
W1869042642	A Note on the Kinetics of Enzyme Action
A5103435468	George E. Briggs
A5113559124	J. B. S. Haldane
W1980635180	Atomic transient recorder
W2086731073	Role of Conformal Three-Geometry in the Dynamics of Gravitation
W2155426072	Optical pulse compression with diffraction gratings
C145995521	Pulse compression
C126753812	Diffraction grating
A5013561933	E. B. Treacy
W2605317103	Prediction of intrinsic two-dimensional ferroelectrics in In2Se3 and other III2-VI3 van der Waals materials
A5033597613	W.X. Ding
A5110775204	Jianbao Zhu
A5100407584	Zhe Wang
A5000921224	Yanfei Gao
W2804805963	Biorthogonal Bulk-Boundary Correspondence in Non-Hermitian Systems
A5038714923	Elisabet Edvardsson
W1963701191	Cosmic-Ray Propagation. I. Charged Particles in a Random Magnetic Field
A5023671213	J. R. Jokipii
W1971684258	Customer perceptions of e‐service quality in online shopping
A5083116563	Gwo‐Guang Lee
W1975878087	WinXAS: a Program for X-ray Absorption Spectroscopy Data Analysis under MS-Windows
C166955791	Macro
A5026817774	Thorsten Ressler
W1995577824	Theory of the Impedance of Electron Diffusion and Recombination in a Thin Layer
A5085306500	Juan Bisquert
W1997340274	Semi-direct algorithms for the MP2 energy and gradient
C124966035	Quintic function
W2014972070	The MOS 36-Item Short Form Health Survey
A5081638219	Joan Russo
A5113572991	Carol A. Trujillo
A5048419854	Dane Wingerson
A5110023532	Kathleen P. Decker
A5090016111	Richard R. Ries
W2082666420	Renormalization-group approach to interacting fermions
A5110833054	R. Shankar
W2111884236	Distinct Genetic Influences on Cortical Surface Area and Cortical Thickness
C161890455	Heritability
C187869287	Endophenotype
C65835030	Brain size
A5075164498	Matthew S. Panizzon
A5013734687	Christine Fennema‐Notestine
A5020578706	Lisa T. Eyler
A5058224561	Terry L. Jernigan
A5024508559	Elizabeth Prom‐Wormley
W2128934324	Atom-by-atom structural and chemical analysis by annular dark-field electron microscopy
C193016168	Scanning transmission electron microscopy
C53120450	Dark field microscopy
A5071810663	Ondrej L. Krivanek
A5014610741	Matthew F. Chisholm
A5054933448	Valeria Nicolosi
A5049353133	Timothy J. Pennycook
A5111989369	G.J. Corbin
W2133982938	Low‐Transition‐Temperature Mixtures (LTTMs): A New Generation of Designer Solvents
A5008279218	María Francisco
A5034801751	Adriaan van den Bruinhorst
A5023171798	Maaike C. Kroon
W2307930991	The relationship between addictive use of social media, narcissism, and self-esteem: Findings from a large national survey
W3189290307	Theory of Surface States
A5069205162	Volker Heine
W2003616082	Phase Separation Scenario for Manganese Oxides and Related Materials
A5039945858	Adriana Moreo
A5048160827	Seiji Yunoki
W2011023754	Solution of the One-Dimensional <i>N</i>-Body Problems with Quadratic and/or Inversely Quadratic Pair Potentials
A5083629245	F. Calogero
W2047657267	Surface energy and work function of elemental metals
A5004146986	N. M. Rosengaard
W2153245297	A Class of Globally Convergent Optimization Methods Based on Conservative Convex Separable Approximations
A5043569446	Krister Svanberg
W2507657534	Formation of oxygen vacancies and Ti3+ state in TiO2 thin film and enhanced optical properties by air plasma treatment
A5004651862	Bandna Bharti
A5100737444	Santosh Kumar
A5034347136	Heung-No Lee
A5100696438	Rajesh Kumar
W2562526363	Error Mitigation for Short-Depth Quantum Circuits
W3121285187	Investor sentiment and the near-term stock market
C2781410264	Market sentiment
A5037638415	Gregory W. Brown
A5078083870	Michael T. Cliff
W1768994003	An analysis of power consumption in a smartphone
C157742956	Frequency scaling
A5047456331	Aaron Carroll
A5025750562	Gernot Heiser
W1968842631	Optical properties of fourteen metals in the infrared and far infrared: Al, Co, Cu, Au, Fe, Pb, Mo, Ni, Pd, Pt, Ag, Ti, V, and W
A5111472783	Robert J. Bell
A5110680178	R. W. Alexander
A5075920394	Marvin R. Querry
W1970543122	ON THE METHODS AND THEORY OF RELIABILITY
A5060517208	John J. Bartko
A5103438074	William T. Carpenter
W1980478162	Quadrupolar echo deuteron magnetic resonance spectroscopy in ordered hydrocarbon chains
A5073835799	James H. Davis
A5111540884	Kenneth R. Jeffrey
A5063288753	M. Bloom
A5072284263	M.I. Valič
A5015674215	T. P. Higgs
W2005068604	Laser action in strongly scattering media
C28745240	Active laser medium
A5086146549	N. M. Lawandy
A5110660948	R. M. Balachandran
A5011713301	Alex Sandro Gomes
A5037778768	É. Sauvain
W2055519393	Entanglement spectrum of a topological phase in one dimension
A5049927722	Frank Pollmann
A5080237536	Erez Berg
A5077555000	Masaki Oshikawa
W2070405287	Invisible colleges. Diffusion of knowledge in scientific communities
W2333012428	Reliability of Capacitors for DC-Link Applications in Power Electronic Converters—An Overview
A5036180789	Huai Wang
W2788044113	Electrical control of 2D magnetism in bilayer CrI3
A5066724052	David MacNeill
W1975646186	Organic and Organometallic Molecular Magnetic Materials—Designer Magnets
A5079379110	Joel S. Miller
A5104307410	Arthur J. Epstein
W1998917415	GalaxyRefine: protein structure refinement driven by side-chain repacking
A5087087224	Lim Heo
A5011280743	Hahnbeom Park
A5003116915	Chaok Seok
W2030527368	Children's use of mutual exclusivity to constrain the meanings of words
A5058334861	Ellen M. Markman
A5052615100	Gwyn F Wachtel
W2037481116	Leadership: do traits matter?
C2777293324	Honesty
C2992963524	Character traits
C11012388	Creativity
A5087817899	Shelley A. Kirkpatick
W2123726046	Smartmentality: The Smart City as Disciplinary Strategy
A5087433752	Alberto Vanolo
W2151369449	Stance, Alignment, and Affiliation During Storytelling: When Nodding Is a Token of Affiliation
C2776538412	Storytelling
A5088958326	Tanya Stivers
W2167088931	Ultra-high mobility transparent organic thin film transistors grown by an off-centre spin-coating method
C46275449	Crystallinity
A5072141798	Gaurav Giri
A5010721440	Alexander L. Ayzner
A5088744872	Arjan P. Zoombelt
A5041413801	Stefan C. B. Mannsfeld
W2760972773	The Deep Ritz Method: A Deep Learning-Based Numerical Algorithm for Solving Variational Problems
C2776637919	Descent (aeronautics)
A5101544263	Bing Yu
W4247782380	Resistance distance
C612898	Resistance distance
A5065321757	Douglas J. Klein
A5081252768	Milan Randić
W1988697445	Term Structure Movements and Pricing Interest Rate Contingent Claims
C96252135	Callable bond
C160623529	Arbitrage
A5063214174	Thomas S. Y. Ho
A5101779654	Sang Bin Lee
W2037366627	Quantum-size effects of interacting electrons and holes in semiconductor microcrystals with spherical shape
C37387333	Bohr radius
A5042426327	Yōsuke Kayanuma
W2038515408	Applications of self-efficacy theory to the understanding and treatment of career indecision
C50556499	Cognitive Information Processing
C668760	Vocational education
A5042660431	Karen Taylor
W2071998162	Multi-terminal transport measurements of MoS2 using a van der Waals heterostructure device platform
A5101875101	Xu Cui
A5007258608	Young Duck Kim
A5017921395	Ghidewon Arefe
W2074029612	Bardeen-Cooper-Schrieffer Theory of Superconductivity in the Case of Overlapping Bands
A5056232043	H. Suhl
A5109046802	Matthias Baum
A5103442752	L. R. Walker
W2118157102	Langmuir−Blodgett Silver Nanowire Monolayers for Molecular Sensing Using Surface-Enhanced Raman Spectroscopy
C180235531	Langmuir–Blodgett film
A5077403938	Andrea R. Tao
A5078979907	Franklin Kim
A5028546703	Christian Heß
A5102295771	Rongrui He
W2131160516	Multiphase transport model for relativistic heavy ion collisions
A5034903448	Zi-Wei Lin
A5018190224	Che Ming Ko
A5101610929	Bao-An Li
A5100392889	Bin Zhang
A5108088166	Subrata Pal
W2146419443	Energy Storage Systems for Transport and Grid Applications
A5063233905	Srdjan Lukic
W2168103112	Convex and Semi-Nonnegative Matrix Factorizations
A5089121860	Tao Li
W3123718160	The Incumbent's Curse? Incumbency, Size, and Radical Product Innovation
C2780273121	Curse
C75434695	Product innovation
A5034313622	Rajesh Chandy
A5025279322	Gerard J. Tellis
W1635273272	Controlled ripple texturing of suspended graphene and ultrathin graphite membranes
A5045298175	Feng Miao
A5035190195	Zhen Chen
A5100438424	Hang Zhang
A5111671971	Wanyoung Jang
W1975430715	Atomic interferometry using stimulated Raman transitions
A5047195517	Mark A. Kasevich
W1986261932	The elastic properties, elastic models and elastic perspectives of metallic glasses
A5111852354	Wei Hua Wang
W2025781490	Side-Jump Mechanism for the Hall Effect of Ferromagnets
W2038030613	Simulation of Stochastic Processes by Spectral Representation
C8272713	Stochastic process
A5048615072	Masanobu Shinozuka
A5017566493	George Deodatis
W2042357394	Diamond anvil cell and high-pressure physical investigations
C2984729377	High pressure
A5112967574	A. Jayaraman
W2077005128	Measures of location and scale for velocities in clusters of galaxies - A robust approach
A5007399893	Timothy C. Beers
A5062161962	Kevin Flynn
A5078390799	Karl Gebhardt
W2085213650	Markov models of molecular kinetics: Generation and validation
A5038990214	Jan-Hendrik Prinz
A5060090190	Hao Wu
A5049106622	Marco Sarich
A5083094552	Bettina G. Keller
A5003743922	Martin Senne
W2088437224	Structure of Hæmoglobin: A Three-Dimensional Fourier Synthesis at 5.5-Å. Resolution, Obtained by X-Ray Analysis
A5110082880	M. F. Perutz
A5067120865	Michael G. Rossmann
A5073751177	Ann F. Cullis
A5105250820	Hilary Muirhead
A5110881541	Georg Will
W2116393936	The Einstein equations on the 3-brane world
A5011604921	Tetsuya Shiromizu
A5104088973	Misao Sasaki
W2152185829	A unified framework for hybrid control: model and optimal control theory
C2776028153	Hybrid automaton
A5018541798	Vivek S. Borkar
W2194534706	Hexagonal boron nitride is an indirect bandgap semiconductor
A5031871588	Guillaume Cassabois
A5008412874	Pierre Valvin
A5051803331	Bernard Gil
W1975635086	There are no Goldstone bosons in two dimensions
W1979260239	Quantum computation and Shor's factoring algorithm
C177225278	Factoring
W1999413193	Spectroscopic evidence for a pseudogap in the normal state of underdoped high-Tc superconductors
A5002921938	Hong Ding
A5061260628	T. Yokoya
A5108263981	J. C. Campuzano
A5042081867	Tadashi Takahashi
A5086264107	Mohit Randeria
W2000774502	Dark optical solitons: physics and applications
W2004470537	On the input-output stability of time-varying nonlinear feedback systems Part one: Conditions derived using concepts of loop gain, conicity, and positivity
C199943209	Loop gain
A5077468073	G. Zames
W2011381315	Kinetics of Emulsion Polymerization
C199002037	Emulsion polymerization
C44228677	Polymerization
C2778123984	Emulsion
A5018243951	Wendell V. Smith
A5018990638	R. H. Ewart
W2026145805	Mechanism of adenosine triphosphate hydrolysis by actomyosin
A5023755085	Richard W. Lymn
A5103230750	E. W. Taylor
W2134000508	The Jaynes-Cummings Model
C9849289	Jaynes–Cummings model
W2625124947	Time-Harmonic Electromagnetic Fields
A5045069127	J D Craggs
W792163153	<i>Colloquium</i>: Non-Markovian dynamics in open quantum systems
A5028449866	Bassano Vacchini
W2038254572	Mass Cytometry: Technique for Real Time Single Cell Multitarget Immunoassay Based on Inductively Coupled Plasma Time-of-Flight Mass Spectrometry
C7252396	Dynode
A5047247483	Dmitry Bandura
A5029304688	Vladimir Baranov
A5030733670	Olga Ornatsky
A5103615387	Alexei Antonov
A5000239561	Robert Kinach
W2050824349	Ultra-high-Q photonic double-heterostructure nanocavity
W2060667737	The SO(8) supergravity
W2226431671	Asymptotic Sum Rules at Infinite Momentum
W2371893820	Transition Metal Carbides and Nitrides in Energy Storage and Conversion
A5030856499	Yu Zhong
A5081680796	Fan Shi
A5060255263	Jiye Zhan
A5066207937	Jiangping Tu
W2020874071	Environmental Impact Assessment: "Pseudoreplication" in Time?
A5010948572	Allan Stewart‐Oaten
A5056315791	William W. Murdoch
A5113542600	Keith R. Parker
W2026577184	Frequency-dependent loss in amorphous semiconductors
A5110066111	A. R. Long
W2074525366	Highly Efficient Multicolour Upconversion Emission in Transparent Colloids of Lanthanide‐Doped NaYF<sub>4</sub> Nanocrystals
A5083212755	Stephan Heer
A5032214167	Karsten Kömpe
A5011491504	H. U. Güdel
W2076878202	An Approximate Quantum Theory of the Antiferromagnetic Ground State
W2123148422	Cold and ultracold molecules: science, technology and applications
A5085273013	Lincoln D. Carr
A5087205640	Roman V. Krems
A5100382923	Jun Ye
W2129872856	Black holes as mirrors: quantum information in random subsystems
C115026806	Black hole complementarity
A5071105459	Patrick Hayden
W2133761278	Implications of CTEQ global analysis for collider observables
A5113599077	Hung-Liang Lai
A5113523050	Qing-Hong Cao
A5109478802	Jon Pumplin
W2142270908	Movement Operations after Syntax
A5009421817	David Embick
A5064467229	Rolf Noyer
W2900396762	Habermas and the Public Sphere
C2779610281	Public sphere
A5076016596	David Harrington Watt
A5000966404	Craig Calhoun
W1967814466	Superlattice band structure in the envelope-function approximation
W1968511284	New Dual Descriptor for Chemical Reactivity
C178907741	Nucleophile
A5032960415	Christophe Morell
A5105777367	André Grand
A5082528498	Alejandro Toro‐Labbé
W2045741123	Valence-Alternation Model for Localized Gap States in Lone-Pair Semiconductors
C46000676	Lone pair
A5033666298	M. A. Kastner
A5101989620	David Adler
A5024941408	H. Fritzsche
W2066690664	Building Water Models: A Different Approach
A5103240136	Saeed Izadi
A5031644457	Ramu Anandakrishnan
W2080201763	Topology of Evolving Networks: Local Events and Universality
W2113929081	Toward a General Theory of Strategic Action Fields
C2779115301	Sympathy
A5027098497	Doug McAdam
W2114258860	Development of new interatomic potentials appropriate for crystalline and liquid iron
A5085501513	Mikhail I. Mendelev
A5010950048	Seungwu Han
A5065999284	David J. Srolovitz
A5091740143	Graeme J. Ackland
A5020688619	D. Y. Sun
W2314274457	Quasiparticle band structure calculation of monolayer, bilayer, and bulk MoS<mml:math xmlns:mml="http://www.w3.org/1998/Math/MathML" display="inline"><mml:msub><mml:mrow/><mml:mn>2</mml:mn></mml:msub></mml:math>
A5066926916	Tawinan Cheiwchanchamnangij
A5057219258	Walter R. L. Lambrecht
W2745110207	Hidden physics models: Machine learning of nonlinear partial differential equations
W3035082486	<i>Operando</i> Identification of the Dynamic Behavior of Oxygen Vacancy-Rich Co<sub>3</sub>O<sub>4</sub> for Oxygen Evolution Reaction
A5044340998	Zhaohui Xiao
A5080759059	Yucheng Huang
A5047174251	Chung‐Li Dong
A5080320229	Chao Xie
A5034970777	Zhijuan Liu
W3037315640	Quantum computing
W1543166152	Testing for Cross-Sectional Dependence in Panel-Data Models
C142052008	Cross-sectional study
A5066511954	Rafael E. De Hoyos
A5069316298	Vasilis Sarafidis
W1986025973	Toward complex matter: Supramolecular chemistry and self-organization
C2992482898	Living matter
C106960710	Self-organization
A5059296399	Jean‐Maríe Lehn
W1988550741	Learning Curves in Manufacturing
C34585555	Learning curve
C7149132	Forgetting
A5073091089	Linda Argote
A5038327208	Dennis Epple
W2013520638	On the computational complexity of Ising spin glass models
A5076877502	Francisco Barahona
W2022028964	An exact solution for a derivative nonlinear Schrödinger equation
W2061784864	Perturbation theory of the non-linear optical polarization of an isolated system
A5082861940	Brian J. Orr
A5051786644	John F. Ward
W2081989379	Sliding mode observers for fault detection and isolation
A5032380690	Christopher Edwards
A5091844693	Sarah K. Spurgeon
A5010535879	Ron J. Patton
W2083715726	Random-energy model: An exactly solvable model of disordered systems
C2775937380	Replica
A5035928459	Bernard Derrida
W2108286682	Nearly optimal control laws for nonlinear systems with saturating actuators using a neural network HJB approach
C196978813	Hamilton–Jacobi–Bellman equation
A5009970921	Murad Abu-Khalaf
W2119303750	Beyond Power Calculations
A5000293904	John B. Carlin
W2127895128	Lithium ion battery applications of molybdenum disulfide (MoS<sub>2</sub>) nanocomposites
A5111962188	Tyler Stephenson
A5100382337	Zhi Li
A5032580359	Brian C. Olsen
A5086743052	David Mitlin
W2162021922	Critical exponents of the dielectric constants in diffused-phase-transition crystals
A5007014949	Kenji Uchino
A5109056430	Shōichiro Nomura
W2172211086	Surface Enhanced Raman Spectroscopy of Individual Rhodamine 6G Molecules on Large Ag Nanocrystals
A5032862312	Amy M. Michaels
W2621900912	The National Solar Radiation Data Base (NSRDB)
C104110773	Geostationary Operational Environmental Satellite
C9695528	Solar irradiance
A5023922953	Manajit Sengupta
A5078483111	Yu Xie
A5031979531	Anthony Lopez
A5053551306	Aron Habte
A5066291154	Galen Maclaurin
W3021750468	Supersymmetry and Supergravity
A5111378180	Julius Wess
A5075683967	Jonathan Bagger
W1694080526	Music and emotion: theory and research
C177291462	Active listening
C10864753	Music and emotion
C146902061	Music psychology
W2003777246	Effects of E×B velocity shear and magnetic shear on turbulence and transport in magnetic confinement devices
C2777017188	Divertor
A5054077336	K.H. Burrell
W2067739259	The infrared divergence phenomena and high-energy processes
A5070695670	D. R. Yennie
A5079738855	Steven C. Frautschi
A5090775377	H. Suura
W2084755618	Definition and properties of Lagrangian coherent structures from finite-time Lyapunov exponents in two-dimensional aperiodic flows
C91188154	Vector field
A5045646606	Shawn C. Shadden
A5042200939	François Lekien
W2099345956	A simplification of the Zoeppritz equations
C59000536	Amplitude versus offset
A5111097524	R. T. Shuey
W2136882372	Emotions and Social Movements: Twenty Years of Theory and Research
W2142750133	Shell Filling and Spin Effects in a Few Electron Quantum Dot
A5109334200	D. G. Austing
A5041016612	Takashi Honda
A5011613741	R. J. van der Hage
W2157396194	Vortex pairing : the mechanism of turbulent mixing-layer growth at moderate Reynolds number
A5019994852	Clinton D. Winant
A5110210674	F. K. Browand
W3037000905	Topological Acoustics
A5085489680	Zhaoju Yang
A5045181445	Fei Gao
A5083542639	Xihang Shi
A5088965001	Xiao Lin
A5040343000	Zhen Gao
W3140714191	Quantized Fields and Particle Creation in Expanding Universes. I
C2780397496	Massive particle
A5102566634	Leonard Parker
W1538549717	Tracking environmental change using lake sediments. Volume 3: Terrestrial, algal, and siliceous indicators.
A5069595428	John P. Smol
A5069677137	H. J. B. Birks
W2009905514	Normal mode determination in crystals
A5006206064	Denis L. Rousseau
A5108821861	Robert P. Bauman
W2014307815	Direct observation of Coulomb crystals and liquids in strongly coupled rf dusty plasmas
A5105885431	J. H. Chu
A5053629808	Lin I
W2016701500	Lattice Boltzmann Simulation of Nonideal Fluids
W204766049	A six-item short-form survey for measuring headache impact: The HIT-6™
C2778541695	Migraine
C2780966972	Headaches
A5035567252	Jakob Bue Bjørner
A5090064069	W.H. Garber
W2061218166	Size Control of Gold Nanocrystals in Citrate Reduction:  The Third Role of Citrate
C2780742167	Sodium citrate
A5103231481	Xiaohui Ji
A5108384446	Xiangning Song
A5101904389	Jun Li
A5059639469	Yubai Bai
A5010203778	Wensheng Yang
W2079562280	The Interfacial Transition Zone (ITZ) Between Cement Paste and Aggregate in Concrete
A5011639398	Karen Scrivener
A5055154298	Alison K. Crumbie
A5001981390	Peter Laugesen
W2083774980	On a class of error correcting binary group codes
A5109564088	R. C. Bose
A5113483876	D.K. Ray-Chaudhuri
W2087863452	Cloning of Dirac fermions in graphene superlattices
A5048263206	Geliang Yu
W2094630803	3D Printing of Interdigitated Li‐Ion Microbattery Architectures
C524769229	3D printing
A5101995874	Ke Sun
A5026539653	Teng‐Sing Wei
A5111772443	Bok Yeop Ahn
A5100914325	Jung Yoon Seo
A5079417032	Shen J. Dillon
W2095423498	Aerobic High-Intensity Intervals Improve V˙O2max More Than Moderate Training
C2777973682	Interval training
A5031447744	Jan Helgerud
A5111874610	KJETILL HØYDAL
A5025541198	Eivind Wang
A5084225927	Trine Karlsen
A5111874611	PÅLR BERG
W2102970817	A bidirectional reflectance model of the Earth's surface for the correction of remote sensing data
A5014177721	Jean‐Louis Roujean
A5110193905	M. Leroy
A5106082598	Pierre‐Yves Deschamps
W2117584890	On the Power of Quantum Computation
A5111393026	Daniel Simón
W2118047751	Coupled-cluster approach to molecular structure and spectra: a step toward predictive quantum chemistry
W2139275006	Towards a derivation of holographic entanglement entropy
A5072678939	Horacio Casini
A5041764613	Marina Huerta
W2156320181	Reinforced Concrete Response to Simulated Earthquakes
A5034097035	Toshikazu Takeda
A5007488557	Mete A. Sözen
A5012955275	N. Norby Nielsen
W2279533943	Thioether-Based Fluorescent Covalent Organic Framework for Selective Detection and Facile Removal of Mercury(II)
C2779444094	Thioether
C2777893391	Covalent organic framework
A5038097681	San‐Yuan Ding
A5100642239	Ming Dong
A5100371595	Ya‐Wen Wang
A5029208502	Yantao Chen
A5101952372	Huaizhen Wang
W1961340888	Kinetics of the activation of plasminogen by human tissue plasminogen activator. Role of fibrin.
C54173615	Fibrin
C2779036427	Fibrinogen
